product_id,query_id,oof_pred
103054968,5,-1.6149743769727682
103061609,5,-1.1114889425366112
103015040,5,-3.377176086403366
103004185,5,-3.191588996037759
103033019,5,-2.331185943122284
103042912,5,-0.7226394166322947
103028653,5,-3.2397451661175944
103018699,5,-2.3900523677476104
103012248,5,-3.874155314340715
103056201,5,-3.3122568196741056
103007999,5,-3.5754216683353213
103007463,5,0.47255767004426025
103058696,6,-0.7504080155285857
103053800,6,0.3333496789544838
103038649,6,-2.216416582395421
103016878,6,-0.16797900666365548
103000462,6,0.24980382521237163
103057624,6,-0.011564298290996516
103041148,6,-3.402852061748433
103036669,6,-2.3048579949184003
103047375,6,-2.1304517161314087
103038935,6,0.4362455899181557
103029317,6,-0.8098205624333903
103054947,6,-0.18936947693779596
103000072,6,0.46760931659061267
103018053,6,-1.1419278206083325
103016846,6,1.4440057608057733
103009551,6,-0.31921660106266936
103008688,6,-2.1088082061080518
103007815,6,-1.7641622174924
103021733,6,-0.17371508364844376
103016708,6,-0.7130218504850044
103032874,6,-1.4856709668371564
103025484,6,-2.1839205528251404
103029444,6,-1.8543475690324431
103005137,6,-0.9123742714763683
103028401,6,-2.5121492743444396
103000242,6,-0.07481134470912536
103017342,6,-3.312971817133646
103003651,6,-1.3186137694548061
103061240,6,-3.089282300051319
103041285,6,-2.19629168534659
103004634,7,-2.0715318651465737
103038945,7,-3.2776908001654013
103018229,7,-1.387851268965776
103029600,7,-1.155089407543352
103025882,7,-1.4824763917737123
103061504,7,-2.5631472686307113
103061390,7,-1.7634475419853126
103065006,7,-1.3315208145252337
103013757,7,-2.829382835483147
103008771,7,-2.5748812999821906
103002711,7,-1.8168637361319466
103056018,7,-2.5804230730632955
103059517,7,-1.1939569347772083
100991199,7,-4.831119577062441
103054507,7,-4.172710931059192
103012801,7,-3.9379494214214077
103023432,7,-1.8686720796631109
103012204,7,-2.8427919037639553
103023143,7,-3.4483251365596796
103041020,7,-2.710908725059375
103030408,7,-4.243520705930928
103066828,7,-4.361017099925569
103022168,7,-3.560942394360642
103001819,7,-1.1723618008478236
103013625,7,-2.853362517662118
103029770,7,-3.361363581882107
103066697,7,-1.7906910965962939
103021052,7,-2.297700558259392
103047484,7,-2.0151328846021688
103066489,7,0.9664191731438232
103065668,8,-1.4448571534001255
103059593,8,-2.850551682103628
103061603,8,-1.8575458063357506
103065258,8,-2.3980873751945952
103026623,8,-4.463225369333105
103064787,8,-3.9620308250684806
103032553,8,-1.4184088419737388
103064275,8,-3.0842197106683096
103040021,8,-2.373609479666814
103007467,8,-1.0750605359757537
103048717,8,-2.9143083225365
103052237,8,-2.1963508272799217
103027357,8,-1.0082214712413107
103063425,8,-3.376687555067386
103028305,8,-2.221599012887176
103044023,8,-2.0813126507065594
103044370,8,-4.278810066903659
103049972,8,-1.9852580514290128
103030274,8,-3.6764876625388028
103007787,8,-0.33412563298067216
103024053,8,-5.877211618934968
103011213,8,-0.8650546713187962
103018904,8,-3.476501223104789
103054835,8,-3.9963682382893415
103006161,8,-3.5598184504305777
103037311,8,-3.336312240365027
103032827,8,-2.044142399927679
103050245,8,-4.3221465318560055
103056233,8,-2.8317178480192466
103027289,8,-0.3116247178612352
103010304,9,-0.9919807092385095
103026604,9,-1.192404769564428
103063825,9,-4.295060776827681
103065258,9,-3.0513571387491627
103061603,9,-1.620236828798948
103016361,9,-4.5300012916964745
103052948,9,-1.6504381166167919
103027126,9,-5.094847602187454
103007872,9,-4.706821720913472
103033259,9,-3.5806093370456984
103063425,9,-3.7415404207826617
103055933,9,-3.322248988581445
103005300,9,-3.915933061843671
103048717,9,-3.095155965514677
103030456,9,0.8582214116696822
103040021,9,-3.773101152284865
103064275,9,-1.8250294351370497
103014466,9,-3.8903786542352585
103038235,9,-2.2525162936702947
103038057,9,-2.3560034033482
103032827,9,-2.239376810522471
103049972,9,-1.15743816947399
103006161,9,-4.779479131174384
103046297,9,0.1079913795163859
103064965,9,-0.813824402293636
103009860,9,-4.313104043768257
103007787,9,-0.01564331482609218
103023516,9,-3.4319960951201742
103050245,9,-5.375922926690974
103044023,9,-2.308321738469948
103012951,10,-3.3224586724520795
103014769,10,-3.7438364504691783
103017268,10,-1.977126183113927
103028931,10,-2.3952715486197644
103039501,10,-3.8403545473745075
103066129,10,-4.356488674201216
103005840,10,-2.0065078185401277
103035660,10,-3.70492199152958
103044179,10,-3.8693658137563216
103023838,10,-4.094252349324413
103023589,10,-3.3511077835573886
103027954,10,-3.740078688017386
103018933,10,-2.152424998253659
103063981,10,-4.31014154213493
103063679,10,-2.0215176036059805
103051046,10,-3.7031606323718576
103061106,10,-4.416856412916164
103049707,10,-0.6793815199339249
103065206,10,-1.8539452519457438
103058125,10,-2.977256102093659
103029439,10,-3.3655878085305284
103001711,10,-3.607391534073886
103046824,10,-3.653618922643051
103032226,10,-2.463940513090974
103065928,10,-3.030810218259134
103063431,10,-2.430235960959741
103027436,10,-4.549685363850072
103036992,10,-4.048130603891468
103039922,10,-4.234964823888576
103045719,10,-2.485312894091294
103008494,11,-2.6300468636080643
103016385,11,-1.8451586671807807
103058761,11,-4.040896083019487
103057079,11,-3.836744901316628
103058508,11,-1.081209100931579
103052758,11,-0.9042692229028981
103018841,11,-4.3972436288128645
103028765,11,-1.013050762296689
103049300,11,-2.145841344776602
103047481,11,-1.1643107832272652
103042885,11,-3.962358100574472
103008253,11,-3.4139343945410614
103046823,11,0.6915860055740832
103056361,11,-2.360051259306061
103065836,11,-3.1146360445364785
103059119,11,-3.7177560057757058
103032753,11,-1.6653005566292005
103044654,11,-1.6010227599520939
103062893,11,-2.435031144821774
103039123,11,-1.6051610960112956
103018799,11,-1.672845932802816
103036002,11,-3.5664089503081575
103039781,12,-1.194301732837412
103005351,12,2.1318455044143985
103015339,12,-4.142356694093335
100005896,12,-1.0007760823954452
103004892,12,-0.7164189026456557
103017382,12,-1.3298866492073749
103042584,12,-1.9059197915432466
103056147,12,0.5212494471713263
103058210,12,-1.1319768546726918
103059272,12,-1.3058663880044286
103018646,12,-0.5091180088192264
103028043,12,1.0048433767018283
103028467,12,-0.4990467977451149
103023574,12,1.863990791454393
103020277,12,-1.1728626296956515
103012534,12,-1.3646296931786077
103054575,12,-0.5934980073993041
103001497,12,-1.0517680595258987
103044205,12,-1.7548773031178921
103032272,12,-2.156203598514547
103034577,12,-2.3059950343725655
103014741,12,-0.6572566703349743
103013316,12,-1.4545435452684174
103048088,12,-3.063419362529058
103008191,12,-0.12937917576835176
103055250,12,0.5177363183489327
103049621,12,-1.248686897888006
103042566,12,-1.506191044858473
103034891,12,-0.40101229662146376
103042392,12,-1.2286128547233481
103004698,13,-1.664637269412577
103059593,13,-2.8231093312955364
103062116,13,-3.954799977305201
103003450,13,-2.416059647809268
103066584,13,-0.37210794455482765
103039899,13,-4.535454907279906
103023843,13,-4.348738688346707
103026623,13,-5.011601868711053
103005459,13,-3.372239310831131
103004940,13,-4.515994807211228
103004351,13,-2.1882681285869308
103056700,13,0.8633059342298707
103011214,13,-0.6640480634497743
103056822,13,-4.352627024466051
103007872,13,-4.249488952932661
103036433,13,-2.1047496754928505
103014638,13,-4.9726602010782965
103040978,13,-2.162049125623863
103064962,13,-1.9450229319171437
103029379,13,-4.236603992363989
103000619,13,-1.3188924617902382
103060444,13,-3.002943973070275
103029152,13,-1.5759108708675629
103013174,13,-1.930082793168996
103055910,13,-4.223138914098098
103045183,13,-3.370955064384876
103028787,13,-2.4320960833506815
103025778,13,-3.397759327716689
103007203,13,-1.2817035924051605
103050245,13,-4.784013401395518
103029168,14,-1.0428611601848332
103014241,14,-1.303552270209877
103034151,14,-2.6732130243956047
103061615,14,-3.488616374810702
103024517,14,-3.5952983579622773
103026910,14,-0.19941562299266968
103042363,14,-1.631240919684991
103029023,14,-0.416035667621592
103031436,14,-1.505726634861082
103014269,14,-2.1322625194908973
103034932,14,-4.268011452371957
103042040,14,0.5715668248475219
103038336,14,-2.5915232379997373
103056323,14,-1.0635323294673622
103012854,14,-0.728217027843719
103064798,14,-3.1059376822701283
103025411,14,-2.9526663546304346
103057072,14,-1.7347691774856113
103066776,14,-1.2546906882950297
103027012,14,-2.1322625194908973
103050414,14,-4.2950463538895844
103028198,14,0.6833896717682942
103019673,14,-2.563891729474098
103055560,14,-0.8607455927760377
103045410,14,-0.565165190787635
103037287,14,-1.6941943022265924
103029261,14,-3.606665104395691
103019922,14,-3.433230221310176
103057667,14,-2.5620032904547845
103036310,14,-1.9803619087917155
103030636,15,-3.892139869623953
103042200,15,-2.6986083998870627
103045811,15,-2.0218130952891573
103036380,15,-1.8666316844543986
103011757,15,-1.8343669265309634
103062694,15,-1.5278166441650711
103054228,15,-1.3200220546868557
103032456,15,-3.4274090508039743
103023569,15,-4.5816563752160615
103002639,15,-3.358456519988089
103047441,15,-3.3969574836716796
103022584,15,-5.296993252747942
103048833,15,-3.9446239775980128
103001622,15,-4.681134528605118
103051908,15,-3.3207937932672196
103055479,15,-4.1370575155586256
103006859,15,-2.8775909413362637
103049190,15,-4.747266296189681
103033306,15,-3.2099902700408682
103063535,15,-3.8536510972392657
103054344,15,-5.149459186681969
103019826,15,-5.19340443343518
103014422,15,-5.280524422703281
103012564,15,-2.7245431553563697
103060079,15,-2.6491559820781885
103009023,15,-2.0852002030377332
103025253,15,-4.109367609952163
103025538,15,-3.2153809840697885
103031516,15,-1.5951601476689241
103005821,15,-3.3200597717011533
103066444,16,-2.605113736779093
103033765,16,-2.3038401471755012
103010622,16,-2.595861847620332
103064346,16,-1.9204371944585759
103040243,16,-1.7134852360351676
103020610,16,-3.1802122973093625
103039125,16,-3.1486212465513455
103049124,16,-1.2877842542705475
103014385,16,-1.8870971336107878
103005666,16,-0.8879151755330095
103042490,16,-2.1106801748250414
103024449,16,-1.9611198922298374
103032192,16,-1.551221781762506
103013225,16,-0.4052849502575146
103054585,16,-4.139630395381386
103027014,16,-2.736773037204842
103003207,16,-1.4334953166502298
103041389,16,-3.044426601219859
103024619,16,-2.8547747904005645
103023326,16,-0.16600126365407034
103052178,16,-1.389038640450518
103011396,16,-3.704466416152463
103005021,16,-1.2688500665163487
103066013,16,0.4472286783407235
103058776,16,-0.25113598492514716
103052821,16,-1.8356818799867165
103018514,16,0.7010008205801298
103037104,16,-0.16600126365407034
103040492,16,-0.7338541844043712
103028270,16,0.02376341640950803
103000718,17,-1.1129900298389486
103041378,17,-2.105984723872425
103058798,17,-1.859364759479423
103026290,17,-2.002625230680823
103042956,17,-0.5874404987817979
103030762,17,-4.090940263434284
103062908,17,-1.6817408739376152
103030853,17,-4.655341813568849
103007259,17,-4.929507609848125
103033335,17,-4.208286320834134
103049768,17,-0.247374287993598
103014771,17,-3.5979111868158924
103017785,17,-2.173624386164002
103001542,17,-0.41963172582040215
103010048,17,-2.835098982979492
103046185,17,-0.7383281905659003
103028140,17,-0.6326358352735805
103019033,17,-2.5687584578010654
103019006,17,-3.6122846478801107
103025786,17,-3.245568673087539
103006499,17,-4.0214800781475315
103037041,17,-3.281283124935595
103025030,17,-1.7984049835980844
103036737,17,-3.218275675586092
103012097,17,-0.8592410503793659
103036513,17,-4.058217130556975
103038050,17,-3.6614513711599805
103056435,17,-0.04693307033566131
103045454,17,-4.047119720196363
103005923,17,-3.858826211124288
103013489,18,-3.9674293524831707
103003085,18,-3.426593096295917
103062572,18,-4.560132864240164
103065276,18,-3.798171124704753
103010535,18,-3.4531427521746307
103039725,18,-3.6964237744757886
103065063,18,-2.942034400194179
103045129,18,-5.264305822085966
103035422,18,-5.069158224294978
103018483,18,-4.3457639726327235
103011147,18,-5.432192606476916
103014889,18,-4.166156419652001
103032361,18,-1.6245894937411212
103046822,18,-3.5019177859974575
103029051,18,-3.4328096250323132
103013630,18,-0.8419505746860927
103027360,18,-1.0699088424372794
103022447,18,-5.629627826609422
103002893,18,-4.539116455333332
103038423,18,-5.47668725826621
103044881,18,-4.262456532768741
103011035,18,-4.603425892661165
103027352,18,-4.008590602354023
103035193,18,-5.24578125891691
103062361,18,-1.6800008703718698
103050471,18,-4.814082062542809
103047396,18,0.2656425026158473
103052700,18,-0.6049758243672386
103006921,18,-4.376283354167361
103047967,18,-4.998295319946706
103066482,19,-2.037517387679186
103007847,19,-4.005290170412387
103024171,19,-2.6793656024181423
103027358,19,-5.194167500649144
103048692,19,-5.00036553202285
103061110,19,-3.027289819518242
103017923,19,0.3340423423910856
103044472,19,-4.695997951601827
103013314,19,-4.200500889813725
103044618,19,-5.450918535431596
103045995,19,-0.47827015830373115
103054044,19,-4.504733412608699
103025223,19,-4.644691313319204
103012103,19,-3.271280557367315
103055507,19,-4.255443778212136
103028653,19,-3.4946048404687886
103015032,19,-3.538137345818783
103007367,19,-6.219235872832676
103027066,19,-5.362740705981876
103011879,19,-4.849884470679091
103019373,19,-5.974680808270075
103045794,19,-4.537044086361775
103060221,19,-2.198836807505899
103004185,19,-3.8750585913749775
103041594,19,-5.1064530296390025
103045167,19,-4.447974515038153
103038015,19,-0.7304797009838575
103004341,19,-4.769753457856224
103049444,19,-2.9760668537642374
103018699,19,-2.286281952549459
103056201,20,-2.0272745584626284
103053811,20,-2.611760628788432
103048342,20,-2.6347725876847687
103018699,20,-2.330330855396224
103055507,20,-3.595351854534987
103007367,20,-5.393281769228142
103019373,20,-5.351552984222162
103039158,20,-5.827665650066041
103004289,20,-3.3968133234843383
103027066,20,-3.9911594280562404
103015032,20,-3.1617344573774453
103015366,20,-5.182392001378332
103042080,20,-2.291965799961107
103060221,20,-1.643058830405338
103005310,20,0.33484236879943435
103010688,20,-1.7700062418259614
103044380,20,-1.6239489341750695
103049058,20,-4.160487532206818
103009922,20,-3.81220155181378
103007847,20,-4.151742308251116
103048692,20,-3.4176010950920803
103029812,20,-3.042266406182649
103060274,20,-4.091518824655607
103040951,20,-3.9076315921964495
103026549,20,-3.4328256807422983
103044472,20,-3.6478305253088834
103013648,20,-2.1509231226954117
103025223,20,-3.3937905382495765
103063977,20,-4.4666308424134895
103012103,20,-4.084755188505094
103036746,21,-2.115258844042895
103056676,21,-3.5227888037876536
103052889,21,-1.7491521450889893
103004684,21,-1.8404293669892078
103031786,21,-3.0015899792143137
103023526,21,-2.755082682592321
103009180,21,-3.7952950111346913
103037862,21,1.0147674489339473
103062066,21,-3.6616479725872177
103029058,21,0.6243435666808185
103036133,21,-3.316584129271017
103022425,21,-4.379422184738134
103007090,21,-2.9805286568593004
103032851,21,-3.7471419529179295
103065965,21,-3.434013121249577
103019534,21,-3.0450576367906783
103050649,21,-0.8259006269752799
103035649,21,-2.595543535459423
103063649,21,-3.6976256682109163
103053253,21,-2.5491521978538403
103046907,21,-2.8930926912881114
103045978,21,-3.183021838021311
103046620,21,-3.450643694769075
103037204,21,-2.4698627213081203
103058358,21,-3.4353409740079988
103010146,21,-2.1742789732572922
103020164,21,-3.010077787644971
103052465,21,-4.002708340049174
103043491,21,-3.7137668560958224
103004245,21,-1.3607065088260106
103045009,22,-0.9415589406696507
103061698,22,-4.669749659961819
103009129,22,-4.331753847997747
103002888,22,-2.7490923406796224
103028081,22,-2.4135374111183086
103012397,22,-1.7485529861784765
103016225,22,-2.692275064860238
103026115,22,-4.1147194360210255
103043985,22,-3.832144446513601
103030702,22,-3.832144446513601
103005156,22,-4.635105545082093
103050422,22,-5.161271704031626
103062284,22,-3.659846843194707
103045227,22,-3.3815593894232028
103024368,22,-3.5979806272418258
103031571,22,-3.0527594345745883
103039726,22,-3.3641694873450922
103026851,22,-3.9894462939701
103052472,22,-4.598751611839776
103013816,22,-4.349952347012581
103000588,22,-2.2601295412889186
103037835,22,-2.6642089263106365
103045689,22,-2.979484105928925
103031132,22,-1.5724506163257892
103003046,22,-2.1752159122208243
103016370,22,-3.107791538828406
103010599,22,-4.52690770913455
103029249,22,-2.340245525814422
103052877,22,-2.529550029343282
103013921,22,-4.144611596191459
103003215,23,-4.347607445013939
103044068,23,-3.697200212639842
103046234,23,-4.241160319461397
103019281,23,-3.2236957535521675
103048326,23,-0.951509190715319
103066758,23,-1.8473937053001488
103047023,23,-4.330942173476434
103055844,23,-1.6387307556931245
103044441,23,-2.429449395026508
103037470,23,-3.3708893470864645
103039122,23,-4.413778658911147
103054200,23,-1.4741852897265029
103007689,23,-3.5006046866986957
103032890,23,-3.4859371211860206
103017270,23,-0.4660752855492811
103048857,23,-3.1639336197858703
103049183,23,-2.26278970362961
103052819,23,-1.4155840488050129
103063018,23,-2.4298569856352255
103016766,23,-2.4747008149396548
103031711,23,-3.559464988084611
103033407,23,-3.6235042340428794
103038048,23,-2.8001392167633816
103062686,23,-1.6629632086870008
103021986,23,-4.140074229055539
103034212,23,-4.4901913970658205
103016688,23,-3.1490366578608486
103032359,23,-2.8487646482543383
103021717,23,-2.47898158751672
103031425,23,-1.7593481990810151
103043458,24,-4.020147622148778
103006892,24,-4.458283105601551
103021880,24,-3.527587113285344
103001743,24,-3.737524754536398
103057949,24,-2.8954362560535145
103006161,24,-3.56903441283776
103009860,24,-4.149867816602766
103050245,24,-3.9345488891756073
103064438,24,-4.595994491828126
103012025,24,-4.323302060852641
103034701,24,-1.9893277804609775
103024053,24,-4.9060730688113035
103065015,24,-0.21955888626712142
103026623,24,-3.3977320428632067
103039899,24,-4.595994491828126
103006374,24,-0.6904649633907866
103043318,24,-0.6639579542686223
103032408,24,-4.36598430815069
103059900,24,-1.3250992383225368
103043448,24,-3.206611435262451
103053022,24,-3.824736052877416
103014638,24,-4.142614548552745
103007872,24,-4.322506835467184
103056822,24,-3.6389413213177932
103002705,24,-1.8628449698486838
103005546,24,-2.490579629496182
103056103,24,-4.82153136981329
103062396,24,-3.36569663211726
103026638,24,-1.6764261236792755
103048498,24,-4.337978384402732
103061280,25,-3.030259642971849
103012177,25,-3.233944964320869
103004374,25,-3.1299897546413606
103057577,25,-1.4440076292593043
103004211,25,-2.699982216419512
103055105,25,-3.8352921364542776
103016662,25,-3.2332517568283143
103060094,25,-3.940847150382524
103040130,25,-1.906404746667851
103064998,25,-2.5849537284325868
103023432,25,-2.918103504389421
103034057,25,-5.63347398159094
103049866,25,-2.620297219635601
103004634,25,-2.144818235872665
100991199,25,-4.682659515248848
103038527,25,-2.5645971147191586
103059517,25,-1.2669320894753306
103036090,25,-3.8352921364542776
103067003,25,-1.7489601566306776
103061034,25,-3.6577194954843733
103064337,25,-1.8122658676271381
100705143,25,-3.704134677079679
103021677,25,-3.4732984046211035
103060093,25,-3.9437711175513805
103064453,25,-3.3276642736823603
103022205,25,-3.716002858092846
103052090,25,-0.8400039323646705
103011939,25,-3.7185709194361327
103060452,25,-1.1187210413158286
103007224,25,-4.238006909725754
103049819,26,-3.0774170227739925
103033879,26,-3.407911525729509
103065065,26,-1.8803483759604758
103028724,26,-3.2767666067853876
103042161,26,-1.2259684960332342
103011441,26,-2.5954678771320565
103051768,26,-1.8410160336173376
103020228,26,-3.0480498201376283
103039664,26,-2.2036913715098354
103055139,26,-1.4685099830348818
103060285,26,-1.120608342187307
103062913,26,-2.920920784063072
103014499,26,-1.4106972489467937
103050084,26,-1.673907914977373
103053945,26,-3.4310083968465874
103044173,26,-2.746429782285685
103004902,26,-0.5955923099889997
103052850,26,-0.9983738749939265
103000063,26,-0.27416868993358173
103045159,26,-2.8353989393823102
103034308,26,-1.7656074617814157
103034696,26,-1.3670629638823886
103054301,26,-0.3105659111107962
103063211,26,-2.330209176427355
103031014,26,-3.537066539775206
103055454,26,-3.19530644385813
103059861,26,-1.3253529540789715
103039033,26,-2.2642857718328178
103028409,26,-0.20494314069894892
103003314,26,-1.8717806116102182
103036232,27,-3.6770623159022917
103015352,27,-3.3210401082144743
103000061,27,-3.5534401228627224
103043235,27,-3.021933720879511
103064452,27,-2.765852451315886
103043401,27,-4.237195721987785
103050353,27,-3.054415184364103
103042704,27,-6.085934847948499
103025093,27,-0.7587463129558709
103038857,27,-3.717716944619539
103060706,27,-2.4394165664097116
103058734,27,-4.086999879294846
103039798,27,-3.372419604065226
103044502,27,-4.559941627499483
103057580,27,-1.0480286505938985
103004260,27,-4.8949241416154425
103049065,27,-2.720682407115748
103063672,27,-5.4584592902965134
103010907,27,-3.021933720879511
103031895,27,-3.054415184364103
103038944,27,-5.156721517879771
103065253,27,-1.3469822735487638
103024187,27,-3.021933720879511
103004496,27,-2.152921356553275
103063177,27,-4.663780927512517
103060002,27,-0.45756783636698617
103002502,27,-5.56676657925589
103038794,27,-2.4493259999202883
103062944,27,-2.432577018927837
103045003,27,-2.3486505696790503
103064283,28,-4.5227399710000675
103064771,28,-3.7934498316332297
103017208,28,-5.318732450730009
103037962,28,-3.4397440038334546
103034126,28,-1.9256870346606616
103060757,28,-3.6763111060306515
103024762,28,-2.4655634093893264
103010643,28,-2.299005669595907
103028096,28,-3.791002727542791
103059507,28,-2.124567948916491
103001738,28,-3.304499227528298
103036415,28,-4.288770206791344
103020690,28,-4.47852969455209
103052378,28,-4.9039712457982
102889622,28,-3.340526007833478
103065808,28,-3.807532863524891
103004785,28,-2.394765514321959
103006924,28,-3.5658328347437243
103030487,28,-3.76474805616014
103066872,28,-3.9403803085660076
103058333,28,-3.354191745801143
103054877,28,-4.678785140885047
103013198,28,-1.9948225695696602
103009874,28,-2.625379563120113
103027534,28,-2.705557152560146
103022373,28,-3.794588493603771
103000532,28,-3.132089518117359
103034554,28,-4.9784709229879205
103048231,28,-3.5029466345295748
103024320,28,-3.6823294637432413
103018172,29,-5.184060739545252
103033119,29,-4.263115292973007
103053339,29,-4.772038229259046
103063424,29,-0.9110286732053983
103020450,29,-4.16669604521507
103058256,29,-3.1091677364234016
103055879,29,-6.333279235020189
103056994,29,-1.5437268461381326
103052452,29,-3.303826288751481
103008328,29,-5.53383862147993
103014034,29,-5.185537618795597
103057233,29,-4.04692536580152
103058976,29,-2.903065204746689
103038272,29,-4.234780462956865
103053297,29,-3.149124350075341
103030110,29,-3.7131270990303027
103028424,29,-3.980808160909332
103036535,29,-4.345694317644827
103053100,29,-1.8477759084871646
103002836,29,-2.790013610025572
103028063,29,-5.162074616939786
103006765,29,-0.4244714468311419
103031074,29,-3.302743850689571
103007308,29,-1.6127893703261118
103046221,29,-1.2678999281583554
103034077,29,-5.4278598893189125
103062355,29,-4.0011412215294735
103043031,29,-4.175415697857349
103004220,29,-4.8140557069747665
103060483,29,-3.51448771992217
103028611,30,-4.463701758451987
103028419,30,-2.0917827597494547
103062360,30,-3.8791730334252623
103017767,30,-3.210217953018877
103050789,30,-4.0593360949375965
103052467,30,-3.69963486394183
103050747,30,-1.6364228105928023
103023001,30,-0.6926160718843684
