query_id,product_id,prob
6,103019413,-2.386631419943759
6,103043186,-2.281476161696639
6,103015590,-3.1170320190377874
6,103048711,-1.9055481132396783
6,103014895,-1.4304284454372167
6,103019280,-2.3411986753817873
6,103031805,-1.92116393150843
6,103030494,-1.7326317726833513
6,103002695,-2.7491414405303214
6,103005612,-2.6718630188361128
6,103019343,-1.8615431899651118
6,103065270,-3.556463709282229
6,103038572,-1.6212234126701133
6,103040801,-2.1339697924151864
6,103060976,-2.2077834436342036
6,103043540,-1.4811800887314188
6,103015482,-3.4838067542729814
6,103033535,-3.5741291734653826
6,103004400,-2.377009554993715
6,103060467,-2.9023549506579753
6,103048405,-1.9832357417933857
6,103043653,-2.4748189194184027
6,103044038,-2.8936032980830806
6,103038887,-2.139125258851454
6,103040623,-1.5338197466351184
6,103012547,-2.4748189194184027
6,103018817,-2.6040101607519803
6,103014830,-2.266977216007481
7,103052558,-1.6918523681634663
7,103029497,-0.5522427936712202
7,103023706,-0.5870751796826916
7,103032382,-1.5238204406233935
7,103023750,-1.475997253034791
7,103063230,-1.828661530808728
7,103018684,-1.7954268511778602
7,103044794,-2.2814981677362933
7,103055943,-1.5238204406233935
7,102136121,-1.4897233247796615
7,103034140,-1.5046396270149112
7,103025227,-0.7414876189472063
7,103008298,-1.1987423356149374
7,103017185,-1.5238204406233935
7,103013719,-0.9429562775560762
7,103029737,-1.5381259828214717
7,103034564,0.37146335545159853
7,103049827,-1.0416615766902753
7,103002323,-2.6427790423682787
7,103001621,-1.0183951470771977
7,103008587,-0.7067870398087088
7,103000923,0.15957576521295655
7,103033940,-0.9111702687789168
7,103053756,-1.0546654096759513
7,103041639,-1.1529718589500304
7,103064589,-1.841079926354114
7,103058845,-0.5836220022675065
7,103036366,-0.3376947023673172
7,103017077,-1.7075351177649831
7,103025475,-0.4084376509210317
8,103004955,-4.58501349607114
8,103013743,-5.044877384200376
8,103060230,0.5301304469422312
8,103060847,-4.054736585909088
8,103012850,-4.304860831430594
8,103060543,-4.003200601195815
8,103037936,-4.306535314256513
8,103062504,-5.044877384200376
8,103050843,-3.990335264854557
8,103065930,-4.928019940589248
8,103000708,-3.8983160014268976
8,103053699,-4.436661844619888
8,103045885,-0.6853858763377338
8,103032105,-4.249688338676533
8,103012469,-5.09495491838304
8,103017713,-0.08256808755665568
8,103001472,-3.3022550042731327
8,103003002,-5.044877384200376
8,103004804,-4.77215446563345
8,103026050,-4.119247841512521
8,103018898,-5.044877384200376
8,103005007,-0.7699788962620306
8,103031820,-5.044877384200376
8,103008954,0.49756928151004565
8,103044612,1.1556353119138603
8,103066820,-4.180101023700966
8,103037853,-3.6658450983345525
8,103058235,-4.795830216653146
8,103060723,-5.044877384200376
8,103044745,-5.044877384200376
9,103053210,-0.44260653384585436
9,103001472,-3.8839282066696565
9,103028285,-4.377948697455624
9,103013879,-2.139982240604037
9,103037087,-3.31028976404368
9,103035384,-4.211930881982937
9,103059249,-4.352089830679241
9,103020568,-0.6114725532891632
9,103009233,-0.5743418557628459
9,103003536,-3.8227407643036333
9,103050891,-3.0184750137327994
9,103066599,-3.1025747074100067
9,103039956,-4.4054181853240015
9,103037647,-0.16296336530486524
9,103063128,-4.301330600898195
9,103010044,-3.0666239603600394
9,103011958,-1.0423384120918204
9,103041614,-4.659431916710318
9,103060543,-4.447108198604316
9,102362300,-2.693890268365842
9,103011269,-3.4005253252666856
9,103026240,-4.072956780718767
9,103063421,-2.835895102485781
9,103061802,-4.177028457227198
9,103042104,-3.5313456653211572
9,103036194,-1.336559016164957
9,103037228,-4.6078655075091906
9,103026689,-2.711122773783714
9,103056636,-3.4720137163840397
9,103053775,-3.3744817761387553
10,103014939,-1.0651021468347222
10,103007367,-3.5709290193293404
10,103039652,-1.6278522860529359
10,103028653,-3.422452020181733
10,103009705,0.17206598362263753
10,103020203,-1.0724700257351552
10,103004341,-3.4633109740760224
10,103021843,-2.3575343495522594
10,103060995,-0.31160134596222216
10,103055507,-3.1665140306460744
10,103026860,-2.0005357572412006
10,103060186,-3.060974852118873
10,103042080,-2.837580060527231
10,103027066,-3.5503056295257878
10,103048544,-1.004614846181571
10,103035231,-3.0933497446095135
10,103001298,-2.8971893493702265
10,103061110,-3.449502355588141
10,103046240,-0.8393132263037861
10,103063977,-2.5845549802507968
10,103017037,-1.0561529541973802
10,103008480,-3.2311821421749234
10,103048692,-3.332146159538957
10,103027358,-3.138594290762579
10,103041897,-2.699103417743672
10,103009922,-3.07604651652644
10,103044618,-3.3201015236964593
10,103013314,-3.237217914341572
10,103012103,-3.3428510028176865
10,103018851,-2.2489695523337203
11,103002316,-3.6588474167279452
11,101520853,-4.306858299530219
11,103007587,-1.303527114531364
11,103014407,-3.0489880749446234
11,103057997,-0.60016032437438
11,103027789,-3.6368711404220835
11,103022199,-1.750453339468812
11,103005532,-3.0703651301975574
11,103047779,-3.5927323030649077
11,103052074,-4.3264104351111605
11,103008383,-3.7528256322413562
11,103008977,-4.133855337443558
11,103006180,-2.2764950426217836
11,103000179,-3.8866394761476846
11,103019237,-2.7022150248012946
11,103013134,-3.0348871225798413
11,103005485,-3.6937352701476165
11,103062764,-3.426905073188228
11,103004955,-4.578902747304905
11,103038081,-4.158822295326513
11,103056021,-2.31158661746225
11,103026722,-3.4058228211395036
11,103002698,-4.506560870440195
11,103065424,-3.338064707342428
11,103015421,-1.9825243593771449
11,103053699,-4.415991534048056
11,103023374,-3.9270783195028365
11,103038681,-3.232088085543734
11,103066160,-3.679235849194322
11,103050767,-3.9414797131796275
12,103031711,-3.1861266844210334
12,103013406,-2.4532676833497904
12,103065250,-0.6461786576648384
12,103056919,-0.6477395803476875
12,103007689,-3.081465283765711
12,103044603,-2.197097098672402
12,103018296,-1.6024388624795076
12,103016766,-2.7246227741903843
12,103044806,-2.7601248893000387
12,103033315,-0.9562967413784442
12,103014889,-4.069567109586426
12,103011035,-4.405923237381574
12,103012098,-3.0631687175825135
12,103010572,-3.043185891067264
12,103022067,-3.1775990170611608
12,103043477,-2.074014682751827
12,103037336,-0.5521331980285389
12,103027352,-4.444363128528808
12,103022304,-0.775804491121959
12,103014213,-2.928072456581412
12,103064191,-0.7307890733470344
12,103013560,-1.0366980113290518
12,103024011,-0.7815170207514545
12,103009291,-2.6429663127772995
12,103008979,-2.5372218578481425
12,103046364,-2.906882149642665
12,103007340,-3.892565293580613
12,103044121,-4.028657727061369
12,103066758,-2.798295939882661
12,103033257,-1.9906108466765682
13,103010128,-1.4063228199678268
13,103007366,-0.15184797359038493
13,103053874,-0.5345357667291111
13,103054615,0.033675474310019604
13,103018063,-0.8944207262388355
13,103008228,-1.3453994226810062
13,103005387,-0.11667201664655052
13,103053404,-0.5707810399468922
13,103048832,-1.0154772832703032
13,103060666,-1.0831193411119753
13,103028073,-1.277217180243392
13,103030385,-1.5001508468828944
13,103040208,-0.6127711722115201
13,103016041,-0.44090469963044376
13,103040816,-0.7505956044800044
13,103026049,-1.9429450656911302
13,103026247,-1.6560762719724567
13,103048596,-1.1341372984544433
13,103055791,-0.5438142879263556
13,103037679,-0.8618998100112591
13,103017045,0.5212892085032572
13,103050966,-0.4078154448565635
13,103014261,0.08358662847056164
13,103056102,-0.5073560817584516
13,103016187,0.3774097162797243
13,103037414,-0.7740949114719269
13,103028613,0.38873831741474557
13,103033862,-1.3939793857647667
13,103016870,0.010799816197527734
13,103004149,-0.9932799910039776
14,103064950,-2.1112622808494086
14,103020897,-2.112570159492907
14,103025305,-2.5750057389610137
14,103028003,-1.4476461855667075
14,103026683,-1.9325231820759767
14,103023814,-2.514712207066802
14,103047942,-2.420490474983323
14,103037278,-1.9644110841379239
14,103041008,-2.1285544329771264
14,103037742,-1.577704107959333
14,103044151,-2.148668637168937
14,103040084,-1.9799565916634818
14,102349644,-1.8583350364603732
14,103018073,-1.9128836250662016
14,103046694,-2.516638021806439
14,103045796,-2.413174461664858
14,103050707,-2.087772679269409
14,103036943,-2.5512653763753548
14,103017920,-1.2726935360312222
14,103019249,-2.6664739020993298
14,103007198,-1.3035455858256264
14,103056621,-1.9136056359685523
14,100726466,-1.1041315262553653
14,103021787,-2.197378264418316
14,103013363,-1.6566200884427291
14,103012344,-1.6343894462718387
14,103036190,-1.7451910339951553
14,103056157,-2.424432566768682
14,103016722,-1.9488825027946826
14,103044771,-2.377439984826519
15,103028542,-0.10683333856029338
15,103047996,-3.456149011326893
15,103059737,-3.6055535178949536
15,103039316,-2.6193537973745644
15,103036660,-2.586740511207742
15,103026151,-2.2403922652288784
15,103021742,-4.177993485133213
15,103005322,-1.922230820755661
15,103005678,-2.668550264893272
15,103027582,-3.4785753500637355
15,103043835,0.8465909856836269
15,103011726,-3.1802806210346826
15,103064638,-1.7574019349750336
15,103062082,-2.7382544612687876
15,103029931,-3.536086813483003
15,103057779,-3.3172246586765732
15,103058502,-0.12861454058112584
15,103035841,-0.1635825325009195
15,103042604,-1.4251523182911257
15,100417141,-3.6084481746332218
15,103048317,-2.4569296503198528
15,103045020,-2.791454016266764
15,103007239,-3.6034893797323075
15,103053297,-3.5195507756080993
15,103034087,-3.2607679514611205
15,103009698,-2.639565572702316
15,103019072,-2.82462229707294
15,103052669,0.42370308987846667
15,103022619,-3.180357375783071
15,103041491,-2.5315803943313018
16,103045150,-1.6098225298868716
16,103053303,-2.387649362057785
16,103054073,-2.0670082198481605
16,103010061,-2.0260061669729703
16,103064473,-1.8750667558910366
16,103055039,-2.8470846406722856
16,103041516,-1.6579324143601297
16,103030681,-1.8513859535935364
16,103033951,-2.218107256545985
16,103042133,-2.198913934087673
16,103058360,-1.1260008553496552
16,103020446,-1.9315066094984656
16,103036804,-2.0910333758291615
16,103053875,-1.456201719842884
16,103041181,-1.4088302032881221
16,103031229,-1.0769367766278841
16,103063912,-1.1719251243782516
16,103000824,-1.9250676564224283
16,103061069,-2.574150693805616
16,103029395,-1.7097862434087558
16,103033036,-2.829166888293948
16,103043452,-1.3632358954687795
16,103009467,-1.6108418334693695
16,103012856,-0.5013704706624554
16,103006909,-1.7070816452886763
16,103060931,-0.5786679867772857
16,103019959,-0.5087850658747549
16,103020321,-1.3731151511383966
16,103009164,-2.7117535811366413
16,103027724,-1.5747984709320815
17,103051976,-2.7419583665075145
17,103031010,-1.7095207398274366
17,103065448,-2.4955529740861455
17,103050395,-1.3777885705512505
17,103036747,-1.9098614620126222
17,103061402,-3.035599309080499
17,103002351,-1.0991175192439095
17,103047030,-3.090738703260893
17,103060761,-1.7680606743776293
17,103057852,-2.7407641468397137
17,103042418,-2.066928394153382
17,103027755,-3.4928152524879224
17,103006200,-2.406874093684432
17,103065942,-2.706955396316636
17,103022895,-1.4351587273731778
17,103042579,-2.7010003566758494
17,103048684,-2.4124219325388996
17,103021847,-3.2125233365706323
17,103043087,-3.675726817076659
17,103007894,-2.7590748452923926
17,103052135,-1.5276060394387683
17,103018092,-2.1258436510407437
17,103038294,-3.0373843420021656
17,103066606,-2.687687436607205
17,103039325,-3.0213503346279387
17,103006262,-3.6988478459018674
17,103029993,-2.367000740856602
17,103005938,-2.3533687665257985
17,103018355,-2.726074982412615
17,103055177,-1.8634993988147222
18,103066484,-2.3876825471479535
18,103054050,-2.0781611502055317
18,103038798,-1.5911535754440482
18,103027435,-3.1625993056623063
18,103065406,-3.3930203421230694
18,103041611,-1.8036333515037088
18,103039404,-2.326872365839015
18,103053337,-2.5189324656309955
18,103010663,-3.2980445547310944
18,103034905,-3.4291539149021433
18,103014798,-3.069637243887745
18,103012592,-2.603542396660086
18,103036202,-2.1889971181412147
18,103010846,-1.3052768436163469
18,103056816,-2.552313459093906
18,103023530,-2.387201847583173
18,103032969,-2.4392149751508
18,103028853,-3.1550179996553984
18,103030062,-2.8832530213552445
18,103025784,-3.6975426428658427
18,103022342,-2.5468060014279006
18,103010911,-1.935622276672875
18,103020992,-3.699487658087248
18,103023468,-1.6713821499161177
18,103010207,-3.7827841245307456
18,103044189,-3.2224115962780977
18,103042772,-3.8052448784844453
18,103025121,-3.2011113417766546
18,103031285,-0.8160243988546227
18,103031555,-2.354016163009815
19,103066314,-2.7908593213759367
19,103057792,-1.718380789861085
19,103038270,-1.306237650163078
19,103023465,-1.5764374227891564
19,103066458,-3.2766836792778293
19,103007916,-1.3537782382637564
19,103022423,-1.8394126504143562
19,103000419,-1.2620917262621056
19,103018498,-1.610725475849898
19,103061855,-1.9577107819989288
19,103001793,-2.0149016199588248
19,103060641,-2.7030268577538616
19,103010779,-1.6309019306539976
19,103039981,-1.497857815501544
19,103034295,-1.2601027422086215
19,103016982,-2.682161099580102
19,103059444,-1.6253364461096074
19,103041612,-2.228044856360828
19,103036709,-2.7017533674106504
19,103052755,-2.293297242548973
19,103061369,-1.4489313841480143
19,103040976,-2.9318775784069326
19,103018738,-2.3628051227279006
19,103016491,-2.1297870708747695
19,103045114,-2.413473611925776
19,103059396,-1.250090490453683
19,103005091,-1.9622586809663145
19,103027715,-1.7492702809842244
19,103017348,-1.8184391028640352
19,103056474,-2.7296749989469307
20,103019665,-2.277663543615342
20,103005479,-2.3868420609718983
20,103049410,-3.0598469988145274
20,103010828,-1.836500529207333
20,103054290,-1.8842396987505907
20,103022169,-2.428251709916012
20,103047329,-3.06480610571073
20,103023586,-2.8241355932609364
20,103044312,-2.861702229359618
20,103058622,-1.3844549012567444
20,103003315,-2.2684210260868483
20,103052719,-2.4992179066414213
20,103051846,-1.1629413153457766
20,103022435,-1.5733746704639133
20,103058969,-3.462238762820278
20,103030071,-2.9775490740807244
20,103002636,-2.5408187984664203
20,103050983,-3.0256389749855135
20,103045385,-1.8792550516662274
20,103025714,-2.475598579926925
20,103014292,-1.8664396956144245
20,103024950,-1.8588359830942938
20,103053580,-2.43870042932638
20,103003591,-2.4265769427443433
20,103022911,-2.166055363759022
20,103035325,-1.4777714291015407
20,103008473,-1.8252652318934608
20,103022650,-1.2210189644823735
20,103047374,-2.3632622573070106
20,103037872,-2.1229925391744184
21,103052593,-2.9183092045556935
21,103057404,-2.524728565371259
21,103052493,-2.454652021019904
21,103029613,-1.274095775464207
21,103001533,-2.892871600033038
21,103020589,-1.4856501431765823
21,103026965,-1.3957742989280033
21,103036130,-1.7801926790850482
21,103054424,-1.2696555868727415
21,103036946,-1.6441853508683237
21,103016746,-1.0277414586703562
21,103016191,-1.276616648476737
21,103045511,-2.09517980542241
21,103052485,-2.2891225877966273
21,103059109,-1.4890719055452257
21,103027150,-1.9714504533614516
21,103033178,-1.6731009945838986
21,103033244,-0.9070394085659477
21,103020794,-2.0587222162172534
21,103003685,-3.450367698429477
21,103003642,-1.6953295253014344
21,103026361,-2.9335445000458327
21,103066619,-1.3815403841810356
21,103047875,-1.3629167228719958
21,103008598,-2.2783921777615346
21,103010375,-2.4440860934430804
21,103026614,-1.7318510166527665
21,103051941,-2.352041479675541
21,103064405,-1.8457430614816086
21,103045742,-2.524728565371259
22,103057446,-1.880750724856576
22,103049419,-1.987402966429598
22,103015162,-2.260479431852873
22,103037918,-1.4809142923218124
22,103017343,-1.5700056129300994
22,103005970,-1.8087108170504744
22,103064149,-2.2659643491928776
22,103010652,-1.0824982774036438
22,103052496,-1.7687188629834147
22,103045057,-0.46678117335986835
22,103011576,-2.0356382192234106
22,103002209,-2.409059694991165
22,103004318,-0.01610013630590732
22,103044271,-1.9156588208356873
22,103042702,-1.4549555762456716
22,103066394,-1.3821290493849712
22,103058123,-1.8970858220598146
22,103050343,-1.2941156152872857
22,103033353,-2.2890245801017945
22,103001972,-2.7257795219686334
22,103059943,-1.2054876517470998
22,103048094,-0.7008048979795368
22,103026885,-2.47803458281892
22,103034600,-1.1846091739316864
22,103009701,-2.506613417358366
22,103036580,-2.7631235083436945
22,103017486,-1.834750341064394
22,103001591,-0.908858615264697
22,103048356,-2.61675300153944
22,101110744,-1.2766135312576383
23,103047250,-2.7642464376517166
23,103000481,-2.7642464376517166
23,103041170,-2.033150914140343
23,103009276,-2.01216434996158
23,103049763,-3.1335133862326074
23,103038978,-3.307211294497077
23,103053462,-2.574538957213699
23,103020672,-2.8762202484016557
23,103047162,-2.6047999706742915
23,103015840,-3.284976108413474
23,103043710,-2.1472827024547696
23,103009542,-1.466993293782542
23,103039503,-3.3020436321885924
23,103007250,-2.584932002845397
23,103002000,-3.1963346809076763
23,103039999,-2.346228970076044
23,103055211,-2.9405577152234375
23,103050502,-1.6388599654906493
23,103017239,-2.0321524608628465
23,103033144,-3.08301015337485
23,103007015,-2.3945349106240017
23,103052359,-2.473424664688741
23,103003472,-2.222921228898036
23,103002817,-1.9115721395622978
23,103059105,-2.5019168657787034
23,103034403,-0.7289124690821231
23,103028029,-2.8666634446723753
23,103008239,-2.8767112229916036
23,103003239,-2.261398959422995
23,103052829,-3.065250132144522
24,103053521,-2.6293606266283343
24,103012562,-2.63111933581587
24,103016450,-3.23648325003815
24,103001633,-2.3497008390503815
24,103010021,-1.4754546958262609
24,103009969,-2.715584099528477
24,103039574,-2.579098471225363
24,102137929,-2.6348740108763353
24,103004316,-2.9669896704337098
24,103036016,-2.7208966162078783
24,103024093,-3.0419796363544944
24,103024644,-2.906656479255658
24,103021639,-3.0788429451607935
24,103009795,-2.2564219810096477
24,103028631,-3.208380005127406
24,103029620,-2.619995675129222
24,103005738,-1.668232870078615
24,103022012,-0.09723993406621631
24,103003594,-2.468750338582531
24,103005714,-2.235742679983802
24,103012286,-2.600975334915061
24,103041627,-2.144889798190938
24,103066478,-3.0436701294100175
24,103066077,-3.415887794457751
24,103019866,-2.7886377707555483
24,103063356,-2.152024132116326
24,103008848,-1.209134346349988
24,103065134,-3.3869574526672857
24,103059828,-2.72370328626553
24,103041304,-0.951452104841783
25,103040636,-1.6679566645973911
25,103010574,-2.605189730710168
25,103014795,-1.6060032030294815
25,103040386,-2.0553815971606566
25,103012020,-2.4984882132211403
25,103022261,-2.487689607667904
25,103043992,-1.9464624800672268
25,103028186,-2.7255463977404233
25,103017265,-2.1674064124119807
25,103026473,-1.4951868860831412
25,103037396,-1.9763194408680405
25,103053704,-3.453672382388314
25,103066519,-2.118546015983575
25,103047800,-2.6380701131442965
25,103007306,-2.286206679208828
25,103041677,-1.967501825269773
25,100239439,-1.7406568775164515
25,103040736,-1.7595303970552403
25,103053613,-3.1710290337510063
25,103057313,-2.019334614806711
25,103064809,-1.8851278161544043
25,103024966,-1.905847147019284
25,103032777,-2.207250141507507
25,103057650,-3.191778683152288
25,103049645,-2.0091794015596744
25,103025378,-2.9502879829403224
25,103032333,-2.867717061113316
25,103039139,-1.8017454688400534
25,103048130,-2.184983141803979
25,103034053,-1.2019167100438273
26,103059139,-0.8002129284110328
26,103042654,-0.6357004815809004
26,103019551,-2.303514135234194
26,103018992,-2.880721429075637
26,103047412,-2.4075060394395718
26,103021110,-0.5785430608098303
26,103012261,-0.4489217148895175
26,103064905,-2.84097379856108
26,103006178,-1.6907150653854144
26,103062843,-2.084871449938953
26,103014870,-2.2147429457385934
26,103059082,-0.9539004362548036
26,103063715,0.02326745008973946
26,103036896,-1.29018865084245
26,103026854,-0.66673130413502
26,103064903,-1.6661960127808328
26,103057445,-3.540753214544569
26,103060676,-1.0972163817366192
26,103051243,-0.47661610380843883
26,103048380,-2.422372207098301
26,103050931,-2.74794116266039
26,103064533,-2.84341231636889
26,103010083,-0.2831524699701793
26,103008929,-1.872193729942918
26,103030889,-0.7491198539834294
26,103031866,-1.308288503232944
26,103036470,-1.9035891776948226
26,103033380,-1.6989044642764644
26,103061521,-1.2710002333795944
26,103060793,-2.6460432392407998
27,103004614,-2.2443997945461467
27,103047352,-2.0939615399869926
27,103007121,-0.8249263759421392
27,103065939,-2.9028847935929223
27,103038448,-2.261250393279555
27,103028612,-2.5801615320974762
27,103065150,-2.736580314933451
27,103059677,-2.8774844145708225
27,103057620,-1.5470563468491643
27,103062433,-2.572508220119649
27,103036329,-2.725574208332853
27,103033361,-2.018367449602872
27,103021368,-0.04759916701035494
27,103060070,-3.1226200247632017
27,103048662,-3.152820377602742
27,103012021,-0.9672221068599363
27,103012053,-2.0543520386864333
27,103056856,-0.2642988856484771
27,103019674,-2.4734802213837863
27,103038102,-2.587749239997642
27,103010263,-3.0219917613263814
27,103013477,-1.3944993321003762
27,103036473,-1.1415612028723618
27,103059970,-2.8213487172565976
27,103011139,-1.9630190401127259
27,103063782,-2.8531577604051637
27,103049148,-2.800647227020674
27,103016093,-3.0100065849742714
27,103019500,-3.180338869708037
27,102406628,-2.735851483298222
28,103044487,-3.817768560168158
28,103007847,-3.59147894140479
28,103015926,-1.4558439359251003
28,103018778,-1.7442357973990066
28,103002962,-2.4482478592425023
28,103005069,-2.6011041321117716
28,103041121,-1.197027789216804
28,103022430,-1.2952928984224616
28,103001298,-2.970922153514658
28,103034178,-0.8318831307264857
28,103014371,-0.8058515215703673
28,103050689,-1.704666682306672
28,103057283,-1.772764321562725
28,103005378,-0.9039585860530437
28,103025223,-4.1375471709704
28,103012166,-2.7179202900657904
28,103051997,-1.9468044208390771
28,103059161,-1.6387528099956075
28,103013281,-1.1492155796417793
28,103011879,-3.7824172294839555
28,103063666,-2.9960322756407756
28,103004185,-3.4402616922106968
28,103008234,-3.0653945038934216
28,103023940,-2.2939870317634203
28,103007974,-2.4169952385473294
28,103037971,-2.1509468218783168
28,103002419,-2.2472696702701196
28,103047726,-3.4797778368109897
28,103060221,-2.8771586624588155
28,103050073,-3.0938819565741085
29,103031088,-4.017970651158548
29,103063969,-3.4062683525972695
29,103063283,-1.735819191829066
29,103010683,-3.5227914660925554
29,103006981,-3.432568131785575
29,103018613,-0.9032789054216576
29,103009256,-4.4937843489361775
29,103061739,-3.6699789179595577
29,103032999,-3.957441651540393
29,103016762,-3.180267636399682
29,103000301,-3.02661016972134
29,103050580,-3.3526651538483265
29,103053124,-1.9873994046397276
29,103064509,-3.6523353673831287
29,103012563,-3.8740104110237312
29,103019897,-4.109523591865073
29,103006039,-1.2897836715342756
29,103025118,-3.9579199931694617
29,103043249,-3.3889690762482325
29,103051950,-0.458117049119988
29,103065203,-4.071648307389282
29,103037923,-3.4956887953554454
29,103011604,-4.289138492052679
29,103043391,-3.131928030390164
29,103039753,-3.51447888919951
